timestamp,settlement_point,real_time_price,day_ahead_price,da_rt_spread,forecast_load_mw,actual_load_mw,load_forecast_error_mw
2026-05-03 08:00:00,LZ_NORTH,31.92,25.11,-6.81,50546.0,49378.0,-1168.0
2026-05-03 08:00:00,LZ_SOUTH,29.8,26.76,-3.04,50605.0,49451.0,-1154.0
2026-05-03 08:00:00,LZ_WEST,25.36,20.4,-4.96,50364.0,49090.0,-1274.0
2026-05-03 09:00:00,HB_NORTH,23.65,33.22,9.57,51887.0,51319.0,-568.0
2026-05-03 09:00:00,HB_HOUSTON,30.06,36.9,6.84,51885.0,51038.0,-846.0
2026-05-03 09:00:00,HB_WEST,22.23,33.13,10.9,51831.0,51114.0,-717.0
2026-05-03 09:00:00,HB_SOUTH,22.33,36.59,14.26,52031.0,51063.0,-968.0
2026-05-03 09:00:00,LZ_AEN,33.95,35.8,1.85,51966.0,51102.0,-864.0
2026-05-03 09:00:00,LZ_CPS,27.16,35.94,8.78,51953.0,51243.0,-709.0
2026-05-03 09:00:00,LZ_HOUSTON,33.85,38.26,4.41,52038.0,50996.0,-1042.0
2026-05-03 09:00:00,LZ_NORTH,28.32,33.94,5.62,52071.0,51461.0,-609.0
2026-05-03 09:00:00,LZ_SOUTH,28.1,32.48,4.38,51874.0,51305.0,-569.0
2026-05-03 09:00:00,LZ_WEST,24.79,33.86,9.07,52061.0,51185.0,-876.0
2026-05-03 10:00:00,HB_NORTH,41.18,42.88,1.7,53249.0,54255.0,1006.0
2026-05-03 10:00:00,HB_HOUSTON,47.55,43.61,-3.94,53382.0,54371.0,988.0
2026-05-03 10:00:00,HB_WEST,34.81,38.3,3.49,53458.0,54440.0,982.0
2026-05-03 10:00:00,HB_SOUTH,38.0,42.04,4.04,53500.0,54317.0,817.0
2026-05-03 10:00:00,LZ_AEN,39.78,47.66,7.88,53368.0,54340.0,972.0
2026-05-03 10:00:00,LZ_CPS,41.35,44.64,3.29,53221.0,54535.0,1314.0
2026-05-03 10:00:00,LZ_HOUSTON,46.64,45.06,-1.58,53303.0,54323.0,1020.0
2026-05-03 10:00:00,LZ_NORTH,43.89,40.04,-3.85,53091.0,54449.0,1358.0
2026-05-03 10:00:00,LZ_SOUTH,44.86,44.13,-0.73,53335.0,54300.0,965.0
2026-05-03 10:00:00,LZ_WEST,40.25,39.58,-0.67,53227.0,54301.0,1074.0
2026-05-03 11:00:00,HB_NORTH,44.22,36.1,-8.12,54488.0,54556.0,68.0
2026-05-03 11:00:00,HB_HOUSTON,52.39,37.65,-14.74,54288.0,55024.0,736.0
2026-05-03 11:00:00,HB_WEST,48.01,36.49,-11.52,54583.0,54897.0,314.0
2026-05-03 11:00:00,HB_SOUTH,53.74,41.08,-12.66,54676.0,54739.0,63.0
2026-05-03 11:00:00,LZ_AEN,52.92,39.99,-12.93,54323.0,54965.0,642.0
2026-05-03 11:00:00,LZ_CPS,56.1,38.99,-17.11,54717.0,54919.0,202.0
2026-05-03 11:00:00,LZ_HOUSTON,53.24,40.58,-12.66,54442.0,54736.0,294.0
2026-05-03 11:00:00,LZ_NORTH,52.58,39.76,-12.82,54421.0,55045.0,624.0
2026-05-03 11:00:00,LZ_SOUTH,51.2,39.09,-12.11,54595.0,55049.0,454.0
2026-05-03 11:00:00,LZ_WEST,46.62,37.73,-8.89,54577.0,54990.0,413.0
2026-05-03 12:00:00,HB_NORTH,43.55,47.88,4.33,55518.0,56144.0,626.0
2026-05-03 12:00:00,HB_HOUSTON,45.49,49.37,3.88,55742.0,55859.0,117.0
2026-05-03 12:00:00,HB_WEST,41.3,48.12,6.82,55642.0,56134.0,493.0
2026-05-03 12:00:00,HB_SOUTH,41.53,50.51,8.98,55593.0,56078.0,485.0
2026-05-03 12:00:00,LZ_AEN,42.44,50.56,8.12,55716.0,55849.0,134.0
2026-05-03 12:00:00,LZ_CPS,42.79,48.78,5.99,55535.0,55945.0,409.0
2026-05-03 12:00:00,LZ_HOUSTON,49.1,53.05,3.95,55816.0,55836.0,20.0
2026-05-03 12:00:00,LZ_NORTH,41.06,54.87,13.81,55642.0,55858.0,215.0
2026-05-03 12:00:00,LZ_SOUTH,44.38,55.9,11.52,55793.0,55815.0,22.0
2026-05-03 12:00:00,LZ_WEST,39.66,49.87,10.21,55499.0,55937.0,438.0
2026-05-03 13:00:00,HB_NORTH,50.38,51.38,1.0,56523.0,57195.0,672.0
2026-05-03 13:00:00,HB_HOUSTON,55.68,53.74,-1.94,56327.0,57135.0,808.0
2026-05-03 13:00:00,HB_WEST,50.83,48.7,-2.13,56640.0,57206.0,566.0
2026-05-03 13:00:00,HB_SOUTH,53.94,58.0,4.06,56316.0,56985.0,668.0
2026-05-03 13:00:00,LZ_AEN,58.42,52.96,-5.46,56441.0,57195.0,754.0
2026-05-03 13:00:00,LZ_CPS,53.88,51.31,-2.57,56422.0,57361.0,939.0
2026-05-03 13:00:00,LZ_HOUSTON,53.69,53.91,0.22,56402.0,57060.0,658.0
2026-05-03 13:00:00,LZ_NORTH,51.15,52.75,1.6,56395.0,57245.0,850.0
2026-05-03 13:00:00,LZ_SOUTH,54.16,52.6,-1.56,56526.0,57518.0,992.0
2026-05-03 13:00:00,LZ_WEST,48.05,51.38,3.33,56415.0,57347.0,932.0
2026-05-03 14:00:00,HB_NORTH,63.89,55.65,-8.24,56936.0,55881.0,-1055.0
2026-05-03 14:00:00,HB_HOUSTON,64.03,52.32,-11.71,56980.0,55440.0,-1539.0
2026-05-03 14:00:00,HB_WEST,58.16,52.96,-5.2,56734.0,55517.0,-1217.0
2026-05-03 14:00:00,HB_SOUTH,62.18,54.46,-7.72,56919.0,55945.0,-974.0
2026-05-03 14:00:00,LZ_AEN,69.14,56.98,-12.16,56980.0,55784.0,-1196.0
2026-05-03 14:00:00,LZ_CPS,62.6,56.3,-6.3,56829.0,55855.0,-974.0
2026-05-03 14:00:00,LZ_HOUSTON,70.72,57.11,-13.61,56942.0,55785.0,-1156.0
2026-05-03 14:00:00,LZ_NORTH,56.6,54.49,-2.11,56949.0,55713.0,-1236.0
2026-05-03 14:00:00,LZ_SOUTH,67.52,55.14,-12.38,56826.0,55699.0,-1127.0
2026-05-03 14:00:00,LZ_WEST,60.93,52.02,-8.91,56982.0,55888.0,-1095.0
2026-05-03 15:00:00,HB_NORTH,52.11,55.16,3.05,57070.0,57984.0,914.0
2026-05-03 15:00:00,HB_HOUSTON,57.18,56.56,-0.62,57361.0,57841.0,480.0
2026-05-03 15:00:00,HB_WEST,49.52,49.39,-0.13,57347.0,57969.0,622.0
2026-05-03 15:00:00,HB_SOUTH,58.38,55.39,-2.99,57027.0,58005.0,979.0
2026-05-03 15:00:00,LZ_AEN,66.59,60.38,-6.21,57038.0,58147.0,1109.0
2026-05-03 15:00:00,LZ_CPS,56.36,52.65,-3.71,57262.0,58229.0,966.0
2026-05-03 15:00:00,LZ_HOUSTON,64.06,57.36,-6.7,57120.0,58163.0,1043.0
2026-05-03 15:00:00,LZ_NORTH,58.42,54.71,-3.71,56946.0,58061.0,1115.0
2026-05-03 15:00:00,LZ_SOUTH,62.14,54.5,-7.64,57217.0,58096.0,879.0
2026-05-03 15:00:00,LZ_WEST,56.32,55.14,-1.18,57057.0,57784.0,728.0
2026-05-03 16:00:00,HB_NORTH,60.03,55.14,-4.89,57173.0,57616.0,442.0
2026-05-03 16:00:00,HB_HOUSTON,66.68,62.81,-3.87,57032.0,57444.0,412.0
2026-05-03 16:00:00,HB_WEST,57.35,55.12,-2.23,57279.0,57572.0,293.0
2026-05-03 16:00:00,HB_SOUTH,62.6,61.11,-1.49,56842.0,57724.0,883.0
2026-05-03 16:00:00,LZ_AEN,64.11,62.58,-1.53,57091.0,57545.0,454.0
2026-05-03 16:00:00,LZ_CPS,64.0,60.2,-3.8,56956.0,57391.0,435.0
2026-05-03 16:00:00,LZ_HOUSTON,65.64,65.24,-0.4,56950.0,57358.0,408.0
2026-05-03 16:00:00,LZ_NORTH,61.47,61.68,0.21,57044.0,57573.0,529.0
2026-05-03 16:00:00,LZ_SOUTH,64.12,62.03,-2.09,56886.0,57442.0,556.0
2026-05-03 16:00:00,LZ_WEST,62.18,59.13,-3.05,56845.0,57347.0,502.0
2026-05-03 17:00:00,HB_NORTH,66.86,59.55,-7.31,56367.0,55944.0,-423.0
2026-05-03 17:00:00,HB_HOUSTON,68.11,63.33,-4.78,56444.0,55917.0,-527.0
2026-05-03 17:00:00,HB_WEST,58.51,61.06,2.55,56534.0,56137.0,-396.0
2026-05-03 17:00:00,HB_SOUTH,64.31,64.3,-0.01,56524.0,55837.0,-687.0
2026-05-03 17:00:00,LZ_AEN,70.19,64.87,-5.32,56664.0,56310.0,-354.0
2026-05-03 17:00:00,LZ_CPS,64.0,68.69,4.69,56334.0,56159.0,-174.0
2026-05-03 17:00:00,LZ_HOUSTON,73.59,63.81,-9.78,56503.0,55985.0,-517.0
2026-05-03 17:00:00,LZ_NORTH,68.55,63.46,-5.09,56587.0,56015.0,-572.0
2026-05-03 17:00:00,LZ_SOUTH,68.74,66.59,-2.15,56513.0,56120.0,-393.0
2026-05-03 17:00:00,LZ_WEST,62.5,58.81,-3.69,56375.0,55903.0,-472.0
2026-05-03 18:00:00,HB_NORTH,73.01,62.97,-10.04,55646.0,56277.0,631.0
2026-05-03 18:00:00,HB_HOUSTON,76.37,62.21,-14.16,55632.0,56354.0,722.0
2026-05-03 18:00:00,HB_WEST,63.21,54.5,-8.71,55693.0,56283.0,590.0
2026-05-03 18:00:00,HB_SOUTH,79.08,59.46,-19.62,55466.0,56490.0,1024.0
2026-05-03 18:00:00,LZ_AEN,77.25,63.16,-14.09,55686.0,56113.0,428.0
2026-05-03 18:00:00,LZ_CPS,69.74,59.49,-10.25,55390.0,56427.0,1038.0
2026-05-03 18:00:00,LZ_HOUSTON,68.82,61.09,-7.73,55552.0,56275.0,723.0
2026-05-03 18:00:00,LZ_NORTH,71.42,61.54,-9.88,55724.0,56529.0,805.0
2026-05-03 18:00:00,LZ_SOUTH,75.28,62.33,-12.95,55653.0,56490.0,837.0
2026-05-03 18:00:00,LZ_WEST,67.78,58.04,-9.74,55577.0,56278.0,700.0
2026-05-03 19:00:00,HB_NORTH,65.68,54.01,-11.67,54657.0,54988.0,331.0
2026-05-03 19:00:00,HB_HOUSTON,68.18,60.15,-8.03,54473.0,54751.0,278.0
2026-05-03 19:00:00,HB_WEST,65.89,52.56,-13.33,54491.0,54982.0,491.0
2026-05-03 19:00:00,HB_SOUTH,72.19,57.87,-14.32,54396.0,55063.0,667.0
2026-05-03 19:00:00,LZ_AEN,70.13,63.01,-7.12,54540.0,54618.0,78.0
2026-05-03 19:00:00,LZ_CPS,70.23,61.72,-8.51,54729.0,55269.0,540.0
2026-05-03 19:00:00,LZ_HOUSTON,69.79,61.76,-8.03,54453.0,55012.0,558.0
2026-05-03 19:00:00,LZ_NORTH,65.16,55.84,-9.32,54459.0,55120.0,661.0
2026-05-03 19:00:00,LZ_SOUTH,72.34,59.08,-13.26,54378.0,54926.0,548.0
2026-05-03 19:00:00,LZ_WEST,63.47,56.77,-6.7,54681.0,55145.0,463.0
2026-05-03 20:00:00,HB_NORTH,64.52,46.43,-18.09,53196.0,52312.0,-884.0
2026-05-03 20:00:00,HB_HOUSTON,67.13,49.38,-17.75,53251.0,52028.0,-1223.0
2026-05-03 20:00:00,HB_WEST,57.54,47.64,-9.9,53337.0,52165.0,-1171.0
2026-05-03 20:00:00,HB_SOUTH,65.89,46.3,-19.59,53376.0,52002.0,-1375.0
2026-05-03 20:00:00,LZ_AEN,58.68,45.78,-12.9,53164.0,52134.0,-1030.0
2026-05-03 20:00:00,LZ_CPS,63.25,49.0,-14.25,53520.0,51846.0,-1674.0
2026-05-03 20:00:00,LZ_HOUSTON,65.9,51.34,-14.56,53198.0,52054.0,-1144.0
2026-05-03 20:00:00,LZ_NORTH,57.97,50.76,-7.21,53204.0,52374.0,-830.0
2026-05-03 20:00:00,LZ_SOUTH,63.89,51.39,-12.5,53279.0,52044.0,-1235.0
2026-05-03 20:00:00,LZ_WEST,57.51,46.07,-11.44,53324.0,51924.0,-1401.0
2026-05-03 21:00:00,HB_NORTH,44.62,46.03,1.41,51917.0,53591.0,1675.0
2026-05-03 21:00:00,HB_HOUSTON,44.54,44.15,-0.39,51965.0,53804.0,1838.0
2026-05-03 21:00:00,HB_WEST,41.4,42.91,1.51,52017.0,53810.0,1793.0
2026-05-03 21:00:00,HB_SOUTH,46.69,49.12,2.43,51882.0,53427.0,1545.0
2026-05-03 21:00:00,LZ_AEN,45.82,50.4,4.58,52038.0,53496.0,1458.0
2026-05-03 21:00:00,LZ_CPS,49.96,45.72,-4.24,52176.0,53302.0,1126.0
2026-05-03 21:00:00,LZ_HOUSTON,49.18,45.52,-3.66,51703.0,53719.0,2016.0
2026-05-03 21:00:00,LZ_NORTH,45.17,45.12,-0.05,52223.0,53493.0,1270.0
2026-05-03 21:00:00,LZ_SOUTH,46.79,45.28,-1.51,52058.0,53459.0,1401.0
2026-05-03 21:00:00,LZ_WEST,41.26,43.66,2.4,51985.0,53223.0,1237.0
2026-05-03 22:00:00,HB_NORTH,33.78,45.85,12.07,50596.0,50993.0,397.0
2026-05-03 22:00:00,HB_HOUSTON,35.29,46.61,11.32,50627.0,50860.0,233.0
2026-05-03 22:00:00,HB_WEST,33.12,40.93,7.81,50637.0,51050.0,413.0
2026-05-03 22:00:00,HB_SOUTH,38.91,47.87,8.96,50583.0,50742.0,159.0
2026-05-03 22:00:00,LZ_AEN,39.51,51.51,12.0,50580.0,50733.0,153.0
2026-05-03 22:00:00,LZ_CPS,36.46,47.99,11.53,50549.0,50953.0,404.0
2026-05-03 22:00:00,LZ_HOUSTON,42.0,51.47,9.47,50765.0,51035.0,270.0
2026-05-03 22:00:00,LZ_NORTH,34.35,45.08,10.73,50585.0,50803.0,218.0
2026-05-03 22:00:00,LZ_SOUTH,35.84,47.4,11.56,50537.0,50768.0,231.0
2026-05-03 22:00:00,LZ_WEST,32.9,47.14,14.24,50618.0,51271.0,653.0
2026-05-03 23:00:00,HB_NORTH,36.99,38.48,1.49,49589.0,49208.0,-382.0
2026-05-03 23:00:00,HB_HOUSTON,41.49,40.13,-1.36,49151.0,49466.0,315.0
2026-05-03 23:00:00,HB_WEST,35.52,33.1,-2.42,49339.0,49067.0,-272.0
2026-05-03 23:00:00,HB_SOUTH,35.2,41.11,5.91,49284.0,49165.0,-119.0
2026-05-03 23:00:00,LZ_AEN,40.92,39.37,-1.55,49284.0,49461.0,178.0
2026-05-03 23:00:00,LZ_CPS,35.44,37.2,1.76,49358.0,49498.0,140.0
2026-05-03 23:00:00,LZ_HOUSTON,44.44,39.78,-4.66,49452.0,49217.0,-235.0
2026-05-03 23:00:00,LZ_NORTH,41.91,36.04,-5.87,49499.0,49238.0,-262.0
2026-05-03 23:00:00,LZ_SOUTH,44.38,40.89,-3.49,49218.0,49259.0,41.0
2026-05-03 23:00:00,LZ_WEST,36.3,38.32,2.02,49332.0,49350.0,19.0
2026-05-04 00:00:00,HB_NORTH,31.9,36.25,4.35,48629.0,47836.0,-793.0
2026-05-04 00:00:00,HB_HOUSTON,38.88,38.45,-0.43,48573.0,47471.0,-1102.0
2026-05-04 00:00:00,HB_WEST,29.55,31.33,1.78,48333.0,47631.0,-702.0
2026-05-04 00:00:00,HB_SOUTH,36.39,38.55,2.16,48549.0,47616.0,-932.0
2026-05-04 00:00:00,LZ_AEN,39.32,38.49,-0.83,48533.0,47461.0,-1071.0
2026-05-04 00:00:00,LZ_CPS,36.85,38.52,1.67,48403.0,47586.0,-817.0
2026-05-04 00:00:00,LZ_HOUSTON,37.37,38.23,0.86,48348.0,47780.0,-568.0
2026-05-04 00:00:00,LZ_NORTH,37.59,37.55,-0.04,48720.0,47547.0,-1172.0
2026-05-04 00:00:00,LZ_SOUTH,44.51,37.42,-7.09,48514.0,47514.0,-1000.0
2026-05-04 00:00:00,LZ_WEST,32.86,36.05,3.19,48469.0,47862.0,-608.0
2026-05-04 01:00:00,HB_NORTH,28.62,33.14,4.52,47584.0,46896.0,-688.0
2026-05-04 01:00:00,HB_HOUSTON,37.25,34.98,-2.27,47482.0,46909.0,-573.0
2026-05-04 01:00:00,HB_WEST,23.44,31.7,8.26,47723.0,47129.0,-595.0
2026-05-04 01:00:00,HB_SOUTH,27.96,35.49,7.53,47552.0,46921.0,-630.0
2026-05-04 01:00:00,LZ_AEN,29.28,33.83,4.55,47784.0,47131.0,-654.0
2026-05-04 01:00:00,LZ_CPS,32.01,34.89,2.88,47750.0,46739.0,-1011.0
2026-05-04 01:00:00,LZ_HOUSTON,34.73,37.26,2.53,47732.0,47081.0,-651.0
2026-05-04 01:00:00,LZ_NORTH,26.1,31.11,5.01,47571.0,47111.0,-460.0
2026-05-04 01:00:00,LZ_SOUTH,32.3,32.77,0.47,47539.0,46905.0,-634.0
2026-05-04 01:00:00,LZ_WEST,24.68,29.29,4.61,47486.0,46889.0,-597.0
2026-05-04 02:00:00,HB_NORTH,26.1,24.17,-1.93,47112.0,47220.0,108.0
2026-05-04 02:00:00,HB_HOUSTON,25.41,27.73,2.32,47277.0,47007.0,-270.0
2026-05-04 02:00:00,HB_WEST,22.21,24.83,2.62,47096.0,47133.0,37.0
2026-05-04 02:00:00,HB_SOUTH,26.25,30.22,3.97,47071.0,47063.0,-9.0
2026-05-04 02:00:00,LZ_AEN,27.3,30.99,3.69,47014.0,47219.0,205.0
2026-05-04 02:00:00,LZ_CPS,26.62,25.54,-1.08,47282.0,47414.0,131.0
2026-05-04 02:00:00,LZ_HOUSTON,30.96,33.13,2.17,47147.0,46790.0,-357.0
2026-05-04 02:00:00,LZ_NORTH,19.84,27.99,8.15,47066.0,46910.0,-156.0
2026-05-04 02:00:00,LZ_SOUTH,26.29,30.11,3.82,46963.0,46984.0,21.0
2026-05-04 02:00:00,LZ_WEST,25.23,23.23,-2.0,47242.0,46979.0,-263.0
2026-05-04 03:00:00,HB_NORTH,25.07,29.69,4.62,47094.0,47342.0,249.0
2026-05-04 03:00:00,HB_HOUSTON,26.45,34.61,8.16,47018.0,47533.0,515.0
2026-05-04 03:00:00,HB_WEST,16.69,26.49,9.8,47065.0,47509.0,444.0
2026-05-04 03:00:00,HB_SOUTH,27.67,33.3,5.63,46791.0,47633.0,842.0
2026-05-04 03:00:00,LZ_AEN,25.87,35.47,9.6,46882.0,47742.0,860.0
2026-05-04 03:00:00,LZ_CPS,22.61,32.72,10.11,46973.0,47304.0,331.0
2026-05-04 03:00:00,LZ_HOUSTON,28.62,38.71,10.09,46901.0,47542.0,641.0
2026-05-04 03:00:00,LZ_NORTH,16.92,32.61,15.69,46922.0,47348.0,426.0
2026-05-04 03:00:00,LZ_SOUTH,28.5,33.44,4.94,46939.0,47419.0,480.0
2026-05-04 03:00:00,LZ_WEST,16.0,28.33,12.33,47075.0,47141.0,66.0
2026-05-04 04:00:00,HB_NORTH,18.16,25.54,7.38,47294.0,48239.0,946.0
2026-05-04 04:00:00,HB_HOUSTON,21.76,26.03,4.27,47266.0,48293.0,1027.0
2026-05-04 04:00:00,HB_WEST,9.67,23.42,13.75,47170.0,48279.0,1108.0
2026-05-04 04:00:00,HB_SOUTH,19.63,26.88,7.25,47212.0,48428.0,1217.0
2026-05-04 04:00:00,LZ_AEN,20.09,28.57,8.48,47155.0,48446.0,1290.0
2026-05-04 04:00:00,LZ_CPS,23.39,29.93,6.54,47254.0,48852.0,1598.0
2026-05-04 04:00:00,LZ_HOUSTON,22.53,31.12,8.59,47222.0,48196.0,975.0
2026-05-04 04:00:00,LZ_NORTH,16.13,26.34,10.21,47215.0,48330.0,1115.0
2026-05-04 04:00:00,LZ_SOUTH,19.59,30.92,11.33,47241.0,48332.0,1091.0
2026-05-04 04:00:00,LZ_WEST,12.57,27.52,14.95,47230.0,48101.0,871.0
2026-05-04 05:00:00,HB_NORTH,20.29,28.89,8.6,47727.0,48212.0,485.0
2026-05-04 05:00:00,HB_HOUSTON,19.33,29.9,10.57,47659.0,48196.0,537.0
2026-05-04 05:00:00,HB_WEST,9.31,24.73,15.42,47663.0,48157.0,493.0
2026-05-04 05:00:00,HB_SOUTH,19.4,30.7,11.3,47527.0,47941.0,414.0
2026-05-04 05:00:00,LZ_AEN,21.15,32.65,11.5,47859.0,48327.0,468.0
2026-05-04 05:00:00,LZ_CPS,16.35,29.26,12.91,47687.0,48230.0,543.0
2026-05-04 05:00:00,LZ_HOUSTON,24.37,29.99,5.62,47664.0,48269.0,605.0
2026-05-04 05:00:00,LZ_NORTH,21.08,27.41,6.33,47615.0,47769.0,154.0
2026-05-04 05:00:00,LZ_SOUTH,19.47,29.37,9.9,47534.0,48228.0,694.0
2026-05-04 05:00:00,LZ_WEST,15.88,22.4,6.52,47683.0,48053.0,371.0
2026-05-04 06:00:00,HB_NORTH,21.75,25.4,3.65,48498.0,48463.0,-35.0
2026-05-04 06:00:00,HB_HOUSTON,21.62,23.93,2.31,48413.0,48503.0,90.0
2026-05-04 06:00:00,HB_WEST,16.94,23.24,6.3,48450.0,48350.0,-100.0
2026-05-04 06:00:00,HB_SOUTH,23.76,26.64,2.88,48522.0,48805.0,283.0
2026-05-04 06:00:00,LZ_AEN,24.79,27.44,2.65,48534.0,48500.0,-34.0
2026-05-04 06:00:00,LZ_CPS,23.21,23.09,-0.12,48422.0,48332.0,-89.0
2026-05-04 06:00:00,LZ_HOUSTON,23.14,26.7,3.56,48357.0,48597.0,240.0
2026-05-04 06:00:00,LZ_NORTH,24.96,23.68,-1.28,48452.0,48207.0,-245.0
2026-05-04 06:00:00,LZ_SOUTH,24.22,27.69,3.47,48582.0,48390.0,-192.0
2026-05-04 06:00:00,LZ_WEST,23.09,20.36,-2.73,48333.0,48618.0,284.0
2026-05-04 07:00:00,HB_NORTH,24.15,27.65,3.5,49576.0,49474.0,-101.0
2026-05-04 07:00:00,HB_HOUSTON,29.87,33.93,4.06,49574.0,49683.0,109.0
2026-05-04 07:00:00,HB_WEST,25.97,31.35,5.38,49561.0,49513.0,-48.0
2026-05-04 07:00:00,HB_SOUTH,34.29,31.14,-3.15,49898.0,49592.0,-306.0
2026-05-04 07:00:00,LZ_AEN,34.59,35.55,0.96,49785.0,49659.0,-127.0
2026-05-04 07:00:00,LZ_CPS,27.62,35.9,8.28,49519.0,49549.0,30.0
2026-05-04 07:00:00,LZ_HOUSTON,31.44,36.25,4.81,49482.0,49548.0,66.0
2026-05-04 07:00:00,LZ_NORTH,29.92,36.25,6.33,49798.0,49539.0,-259.0
2026-05-04 07:00:00,LZ_SOUTH,32.79,33.05,0.26,49693.0,49479.0,-214.0
2026-05-04 07:00:00,LZ_WEST,26.58,32.25,5.67,49495.0,49526.0,30.0
2026-05-04 08:00:00,HB_NORTH,21.89,37.5,15.61,50713.0,52211.0,1498.0
2026-05-04 08:00:00,HB_HOUSTON,20.73,36.22,15.49,50907.0,52189.0,1282.0
2026-05-04 08:00:00,HB_WEST,12.55,29.15,16.6,50648.0,52251.0,1603.0
2026-05-04 08:00:00,HB_SOUTH,27.24,38.7,11.46,50587.0,52400.0,1813.0
2026-05-04 08:00:00,LZ_AEN,26.42,34.29,7.87,50778.0,52348.0,1570.0
2026-05-04 08:00:00,LZ_CPS,23.46,33.36,9.9,50887.0,51831.0,943.0
2026-05-04 08:00:00,LZ_HOUSTON,24.53,40.35,15.82,50816.0,52093.0,1277.0
2026-05-04 08:00:00,LZ_NORTH,23.31,37.23,13.92,50971.0,52313.0,1341.0
2026-05-04 08:00:00,LZ_SOUTH,25.79,38.14,12.35,50846.0,52187.0,1341.0
2026-05-04 08:00:00,LZ_WEST,17.49,30.75,13.26,50700.0,52128.0,1428.0
2026-05-04 09:00:00,HB_NORTH,34.13,41.71,7.58,52132.0,52226.0,94.0
2026-05-04 09:00:00,HB_HOUSTON,34.02,44.29,10.27,52236.0,51940.0,-296.0
2026-05-04 09:00:00,HB_WEST,28.03,40.05,12.02,52138.0,52202.0,64.0
2026-05-04 09:00:00,HB_SOUTH,34.99,38.88,3.89,52221.0,51908.0,-314.0
2026-05-04 09:00:00,LZ_AEN,34.06,44.5,10.44,52203.0,52082.0,-121.0
2026-05-04 09:00:00,LZ_CPS,34.74,40.83,6.09,52162.0,52236.0,74.0
2026-05-04 09:00:00,LZ_HOUSTON,34.81,43.13,8.32,52123.0,51877.0,-245.0
2026-05-04 09:00:00,LZ_NORTH,30.32,43.39,13.07,52206.0,51919.0,-287.0
2026-05-04 09:00:00,LZ_SOUTH,30.77,41.43,10.66,52347.0,52101.0,-246.0
2026-05-04 09:00:00,LZ_WEST,32.89,38.85,5.96,52217.0,51917.0,-300.0
2026-05-04 10:00:00,HB_NORTH,37.12,37.67,0.55,53548.0,54085.0,537.0
2026-05-04 10:00:00,HB_HOUSTON,43.17,38.88,-4.29,53428.0,54367.0,939.0
2026-05-04 10:00:00,HB_WEST,37.78,32.99,-4.79,53574.0,53991.0,417.0
2026-05-04 10:00:00,HB_SOUTH,38.2,40.78,2.58,53301.0,54258.0,957.0
2026-05-04 10:00:00,LZ_AEN,42.53,39.69,-2.84,53555.0,54203.0,648.0
2026-05-04 10:00:00,LZ_CPS,39.09,40.15,1.06,53519.0,53909.0,390.0
2026-05-04 10:00:00,LZ_HOUSTON,43.73,43.57,-0.16,53707.0,54225.0,518.0
2026-05-04 10:00:00,LZ_NORTH,37.18,38.99,1.81,53608.0,54226.0,618.0
2026-05-04 10:00:00,LZ_SOUTH,44.12,40.14,-3.98,53497.0,54013.0,516.0
2026-05-04 10:00:00,LZ_WEST,32.41,36.59,4.18,53528.0,54199.0,671.0
2026-05-04 11:00:00,HB_NORTH,35.18,43.33,8.15,54797.0,56523.0,1726.0
2026-05-04 11:00:00,HB_HOUSTON,35.43,45.96,10.53,54664.0,56111.0,1447.0
2026-05-04 11:00:00,HB_WEST,30.86,43.35,12.49,54976.0,56270.0,1294.0
2026-05-04 11:00:00,HB_SOUTH,36.04,49.84,13.8,54709.0,56107.0,1398.0
2026-05-04 11:00:00,LZ_AEN,34.55,49.05,14.5,54876.0,56585.0,1709.0
2026-05-04 11:00:00,LZ_CPS,33.51,47.77,14.26,54768.0,56327.0,1559.0
2026-05-04 11:00:00,LZ_HOUSTON,35.87,49.89,14.02,54854.0,56192.0,1338.0
2026-05-04 11:00:00,LZ_NORTH,37.6,42.62,5.02,54690.0,56124.0,1434.0
2026-05-04 11:00:00,LZ_SOUTH,33.35,47.28,13.93,54903.0,56086.0,1183.0
2026-05-04 11:00:00,LZ_WEST,33.86,41.52,7.66,54799.0,56098.0,1298.0
2026-05-04 12:00:00,HB_NORTH,46.62,47.87,1.25,55726.0,55989.0,263.0
2026-05-04 12:00:00,HB_HOUSTON,46.15,51.33,5.18,55980.0,55688.0,-292.0
2026-05-04 12:00:00,HB_WEST,37.25,44.63,7.38,55682.0,55750.0,68.0
2026-05-04 12:00:00,HB_SOUTH,46.91,49.65,2.74,55675.0,55543.0,-132.0
2026-05-04 12:00:00,LZ_AEN,49.73,50.39,0.66,55759.0,55748.0,-11.0
2026-05-04 12:00:00,LZ_CPS,39.88,52.02,12.14,55790.0,56011.0,221.0
2026-05-04 12:00:00,LZ_HOUSTON,46.7,54.13,7.43,55868.0,55929.0,61.0
2026-05-04 12:00:00,LZ_NORTH,44.37,49.72,5.35,55879.0,55755.0,-124.0
2026-05-04 12:00:00,LZ_SOUTH,49.36,48.06,-1.3,55837.0,55795.0,-43.0
2026-05-04 12:00:00,LZ_WEST,40.58,45.51,4.93,55875.0,55765.0,-109.0
2026-05-04 13:00:00,HB_NORTH,40.52,48.69,8.17,56722.0,55977.0,-745.0
2026-05-04 13:00:00,HB_HOUSTON,49.28,46.65,-2.63,56500.0,56209.0,-291.0
